"","stn","wban","year","moda","temp","Tobs","dewp","Dobs","slp","Sobs","stp","Pobs","visib","Vobs","wdsp","Wobs","mxspd","gust","max","xf","min","nf","prcp","pf","sndp","frshtt"
"5960",32220,99999,2000,"0321",50.6,9,NA,0,NA,0,NA,0,6.8,9,9.6,9,12,NA,51.8,"*",48.2,"*",0,"I",NA,"000000"
"5961",32220,99999,2000,"0322",50,6,NA,0,NA,0,NA,0,7,6,0.8,6,5.1,NA,51.8,"*",46.4,"*",0,"I",NA,"000000"
"5962",32220,99999,2000,"0323",46.1,7,NA,0,NA,0,NA,0,3.2,7,14.8,7,18.1,NA,48.2,"*",44.6,"*",NA,"",NA,"010000"
"5963",32220,99999,2000,"0324",50,5,NA,0,NA,0,NA,0,6.2,5,12.6,5,15,NA,NA,"",NA,"",0,"I",NA,"000000"
"5964",32220,99999,2000,"0327",44,9,NA,0,NA,0,NA,0,7,9,14.1,9,22,NA,46.4,"*",41,"*",NA,"",NA,"010000"
"5965",32220,99999,2000,"0328",43.1,7,NA,0,NA,0,NA,0,7,7,8.4,7,15,NA,46.4,"*",39.2,"*",0,"I",NA,"000000"
"5966",32220,99999,2000,"0329",45.5,8,NA,0,NA,0,NA,0,7,8,12.1,8,15,NA,48.2,"*",39.2,"*",0,"I",NA,"000000"
"5967",32220,99999,2000,"0330",46.9,8,NA,0,NA,0,NA,0,7,8,4.5,8,7,NA,50,"*",42.8,"*",0,"I",NA,"000000"
"5968",32220,99999,2000,"0331",46.1,7,NA,0,NA,0,NA,0,4.9,7,5.2,7,8,NA,48.2,"*",44.6,"*",NA,"",NA,"010000"
"5969",32220,99999,2000,"0403",39.4,8,NA,0,NA,0,NA,0,7,8,16.2,8,20,NA,41,"*",37.4,"*",0,"I",NA,"000000"
"5970",32220,99999,2000,"0404",39.8,9,NA,0,NA,0,NA,0,7,9,17.2,9,20,NA,41,"*",37.4,"*",0,"I",NA,"000000"
"5971",32220,99999,2000,"0405",44.6,8,NA,0,NA,0,NA,0,6.6,8,0.4,7,2.9,NA,51.8,"*",35.6,"*",0,"I",NA,"000000"
"5972",32220,99999,2000,"0406",47.9,7,NA,0,NA,0,NA,0,6.6,7,4.6,6,9.9,NA,50,"*",37.4,"*",0,"I",NA,"000000"
"5973",32220,99999,2000,"0407",50.3,6,NA,0,NA,0,NA,0,6.2,6,10.9,6,15.9,NA,53.6,"*",44.6,"*",0,"I",NA,"000000"
"5974",32220,99999,2000,"0410",47.8,9,NA,0,NA,0,NA,0,6.7,9,4.8,9,12,NA,50,"*",41,"*",0,"I",NA,"000000"
"5975",32220,99999,2000,"0411",43.7,8,NA,0,NA,0,NA,0,7,8,4.8,8,12,NA,46.4,"*",41,"*",NA,"",NA,"010000"
"5976",32220,99999,2000,"0412",43.3,7,NA,0,NA,0,NA,0,5.2,7,15.4,7,18.1,28,44.6,"*",41,"*",NA,"",NA,"010000"
"5977",32220,99999,2000,"0413",41.8,7,NA,0,NA,0,NA,0,6.8,7,13.7,7,18.1,NA,42.8,"*",39.2,"*",0,"I",NA,"000000"
"5978",32220,99999,2000,"0414",43.2,5,NA,0,NA,0,NA,0,7,5,10.2,5,15,NA,46.4,"*",39.2,"*",0,"I",NA,"000000"
"5979",32220,99999,2000,"0417",43.2,8,NA,0,NA,0,NA,0,6.4,8,11,8,22.9,NA,46.4,"*",41,"*",NA,"",NA,"010000"
"5980",32220,99999,2000,"0418",49.1,8,NA,0,NA,0,NA,0,7,8,4.7,8,6,NA,51.8,"*",46.4,"*",NA,"",NA,"010000"
"5981",32220,99999,2000,"0419",53.3,7,NA,0,NA,0,NA,0,6.7,7,7.7,6,12,NA,57.2,"*",48.2,"*",0,"I",NA,"000000"
"5982",32220,99999,2000,"0420",57.2,7,NA,0,NA,0,NA,0,7,7,16.3,7,22,NA,59,"*",53.6,"*",0,"I",NA,"000000"
"5983",32220,99999,2000,"0425",49.7,7,NA,0,NA,0,NA,0,6.6,7,16.3,7,20,NA,50,"*",48.2,"*",NA,"",NA,"010000"
"5984",32220,99999,2000,"0426",50.9,8,NA,0,NA,0,NA,0,4.6,8,5.9,8,8,NA,51.8,"*",48.2,"*",NA,"",NA,"010000"
"5985",32220,99999,2000,"0427",53.1,7,NA,0,NA,0,NA,0,6.4,7,6.5,7,11.1,NA,55.4,"*",48.2,"*",NA,"",NA,"010000"
"5986",32220,99999,2000,"0428",57,9,NA,0,NA,0,NA,0,6.3,9,11.8,9,15.9,NA,60.8,"*",51.8,"*",0,"I",NA,"000000"
"5987",32220,99999,2000,"0502",61.7,8,NA,0,NA,0,NA,0,6.1,8,2.4,5,12,NA,69.8,"*",51.8,"*",0,"I",NA,"000000"
"5988",32220,99999,2000,"0503",51.1,5,NA,0,NA,0,NA,0,7,5,9.2,5,12,NA,51.8,"*",48.2,"*",0,"I",NA,"000000"
"5989",32220,99999,2000,"0504",52.3,8,NA,0,NA,0,NA,0,6.6,8,11.1,8,13,NA,57.2,"*",46.4,"*",0,"I",NA,"000000"
"5990",32220,99999,2000,"0505",53.9,6,NA,0,NA,0,NA,0,7,6,16.7,6,20,NA,55.4,"*",51.8,"*",0,"I",NA,"000000"
"5991",32220,99999,2000,"0508",62.4,8,NA,0,NA,0,NA,0,6.6,8,14.4,8,20,NA,66.2,"*",53.6,"*",0,"I",NA,"000000"
"5992",32220,99999,2000,"0509",66.2,9,NA,0,NA,0,NA,0,6.3,9,4.6,8,12,NA,73.4,"*",55.4,"*",0,"I",NA,"000000"
"5993",32220,99999,2000,"0510",53.6,9,NA,0,NA,0,NA,0,6.3,9,12.5,9,18.1,NA,55.4,"*",51.8,"*",0,"I",NA,"000000"
"5994",32220,99999,2000,"0511",53,9,NA,0,NA,0,NA,0,7,9,19.4,8,26,29.9,55.4,"*",48.2,"*",0,"I",NA,"000000"
"5995",32220,99999,2000,"0512",59.4,9,NA,0,NA,0,NA,0,6.7,8,17.1,9,20,NA,64.4,"*",51.8,"*",0,"I",NA,"000000"
"5996",32220,99999,2000,"0515",62.2,8,NA,0,NA,0,NA,0,5.8,8,4,8,14,NA,69.8,"*",57.2,"*",0,"I",NA,"000000"
"5997",32220,99999,2000,"0516",59.8,9,NA,0,NA,0,NA,0,7,9,9.8,9,15,NA,62.6,"*",57.2,"*",NA,"",NA,"010000"
"5998",32220,99999,2000,"0517",52.3,7,NA,0,NA,0,NA,0,7,7,18.6,7,22.9,35.9,55.4,"*",50,"*",0,"I",NA,"000000"
"5999",32220,99999,2000,"0518",52.9,8,NA,0,NA,0,NA,0,6.7,8,10.5,8,18.1,NA,55.4,"*",50,"*",NA,"",NA,"010000"
"6000",32220,99999,2000,"0519",52.9,8,NA,0,NA,0,NA,0,7,8,9.1,8,15,NA,57.2,"*",50,"*",NA,"",NA,"010000"
"6001",32220,99999,2000,"0522",55.1,7,NA,0,NA,0,NA,0,7,7,11.8,7,15,NA,57.2,"*",51.8,"*",0,"I",NA,"000000"
"6002",32220,99999,2000,"0523",54.1,8,NA,0,NA,0,NA,0,5.9,8,14.6,8,18.1,NA,57.2,"*",50,"*",NA,"",NA,"010000"
"6003",32220,99999,2000,"0524",54.4,7,NA,0,NA,0,NA,0,7,7,11.8,7,15,NA,57.2,"*",51.8,"*",0,"I",NA,"000000"
"6004",32200,99999,2004,"0101",42,24,38.4,24,1003,23,NA,0,33.6,23,8.9,24,22.9,42,45,"",34.7,"",0.14,"F",NA,"000000"
"6005",32200,99999,2004,"0102",35.9,24,32.5,24,1020.8,23,NA,0,29,24,1.7,24,7,NA,38.8,"*",32.4,"*",0,"D",NA,"000000"
"6006",32200,99999,2004,"0103",40.1,23,37.2,23,1017.7,23,NA,0,14.2,23,5.3,23,11.1,NA,45,"",35.6,"",0,"F",NA,"000000"
"6007",32200,99999,2004,"0104",39.7,23,38.4,23,1017.8,23,NA,0,12.2,23,1.3,23,6,NA,43.3,"",34.2,"",0,"D",NA,"000000"
"6008",32200,99999,2004,"0105",47.2,24,45.6,24,1010.5,24,NA,0,17.8,23,7.5,24,15,NA,51.1,"*",41.9,"",0.12,"F",NA,"000000"
"6009",32200,99999,2004,"0106",46.6,24,42.9,24,1006.7,24,NA,0,31.3,23,13.4,24,21,NA,49.5,"*",44.2,"*",0.12,"F",NA,"000000"
"6010",32200,99999,2004,"0107",47.9,23,41.6,23,1004.2,23,NA,0,29.5,23,8.1,23,15.9,NA,52.3,"",43.7,"",0,"D",NA,"000000"
"6011",32200,99999,2004,"0108",48.4,24,43.4,24,983.8,24,NA,0,29.4,24,13.9,24,27,NA,51.6,"",42.6,"*",0.34,"F",NA,"000000"
"6012",32200,99999,2004,"0109",44,24,39.6,24,995.1,24,NA,0,34.2,23,12.1,24,18.1,NA,45.3,"",41.5,"*",0.02,"F",NA,"000000"
"6013",32200,99999,2006,"0410",38.5,24,27.3,24,1022.8,24,NA,0,32.5,24,7.2,24,16.9,NA,46.8,"",28.4,"",0,"G",NA,"000000"
"6014",32200,99999,2006,"0411",46,24,38.9,24,1007.3,24,NA,0,22.5,23,14.3,24,21,NA,52.5,"",40.8,"",0.1,"G",NA,"000000"
"6015",32200,99999,2006,"0412",46.3,24,41.7,24,1007.2,24,NA,0,14,24,14.8,24,22.9,NA,50.7,"*",42.1,"",0.28,"G",NA,"000000"
"6016",32200,99999,2006,"0413",47.9,24,38.1,24,1003.1,24,NA,0,19.3,24,18,24,26,NA,53.8,"",44.2,"*",0.06,"G",NA,"000000"
"6017",32200,99999,2006,"0414",47,24,38.4,24,1009.3,24,NA,0,24.3,24,12.3,24,15.9,NA,53.6,"",42.6,"",0.06,"G",NA,"000000"
"6018",32200,99999,2006,"0415",48.4,24,38,24,1007.7,24,NA,0,22.5,24,3,23,7,NA,58.5,"",39.6,"",0,"G",NA,"000000"
"6019",32200,99999,2006,"0416",48.3,24,39,24,1008.1,24,NA,0,25.7,24,11.5,24,18.1,NA,54,"",46,"",0,"G",NA,"000000"
"6020",32200,99999,2006,"0417",47.7,24,36.1,24,1008.5,24,NA,0,26.6,21,13.4,24,18.1,NA,53.6,"",43.2,"*",0.01,"G",NA,"000000"
"6021",32200,99999,2006,"0418",45.4,24,38.2,24,1009.8,24,NA,0,24.1,24,7.5,24,15,NA,52.3,"",40.3,"",0.01,"G",NA,"000000"
"6022",32200,99999,2006,"0419",46.8,24,38.3,24,1009.1,24,NA,0,27.5,24,2.8,24,9.9,NA,54.7,"",41.7,"",0.18,"G",NA,"000000"
"6023",32200,99999,2006,"0420",48.6,24,41.7,24,1010.1,24,NA,0,11.5,24,4.9,24,9.9,NA,56.1,"",44.8,"",0,"G",NA,"000000"
"6024",32200,99999,2006,"0421",49.6,24,42,24,1018.6,24,NA,0,13,23,7.8,24,11.1,NA,57.9,"",42.8,"*",0.17,"G",NA,"000000"
"6025",32200,99999,2006,"0422",49.1,24,42,24,1017.2,23,NA,0,4.9,24,9,24,16.9,NA,58.8,"",37.2,"",0,"G",NA,"000000"
"6026",32200,99999,2006,"0423",49.6,24,39,24,1016.5,24,NA,0,21.4,24,4.9,24,12,NA,58.8,"",40.1,"",0.05,"G",NA,"000000"
"6027",32200,99999,2006,"0424",51.3,24,38,24,1015.1,24,NA,0,19.9,23,7.5,24,15,NA,61.3,"",38.5,"",0,"G",NA,"000000"
"6028",32200,99999,2006,"0425",52.8,24,43.7,24,1010.2,24,NA,0,18,24,13.9,24,20,NA,56.7,"",50.4,"",0.18,"G",NA,"000000"
"6029",32200,99999,2006,"0426",51.1,24,41,24,1017.8,24,NA,0,20,24,11.6,24,16.9,NA,56.5,"",44.1,"*",0.05,"G",NA,"000000"
"6030",32200,99999,2006,"0427",48,24,40.6,24,1026.4,24,NA,0,15.3,22,4.7,24,13,NA,57.2,"",36,"",0,"G",NA,"000000"
"6031",32200,99999,2006,"0428",49.5,24,39.6,24,1028.5,24,NA,0,18.5,22,3.4,24,9.9,NA,58.3,"",37.9,"",0,"G",NA,"000000"
"6032",32200,99999,2006,"0429",48.5,24,38.1,24,1022.7,24,NA,0,18.9,23,4.7,24,11.1,NA,57.7,"",38.1,"",0,"G",NA,"000000"
"6033",32200,99999,2006,"0430",47.5,24,35.7,24,1009.9,24,NA,0,30.4,23,4.5,24,8,NA,56.1,"",37.9,"",0,"G",NA,"000000"
"6034",32200,99999,2006,"0501",46.3,24,40.3,24,998.6,23,NA,0,19.5,23,6.5,24,14,NA,52.5,"",42.6,"",0.24,"G",NA,"000000"
"6035",32200,99999,2006,"0502",50.4,24,39.7,24,1001.3,24,NA,0,23.1,24,9.8,24,16.9,NA,58.3,"",41.9,"",0.06,"G",NA,"000000"
"6036",32200,99999,2006,"0503",54.9,24,39.5,24,1009.4,24,NA,0,25.6,24,9.6,24,16.9,NA,63.1,"",47.1,"",0.01,"G",NA,"000000"
"6037",32200,99999,2006,"0504",60.3,23,47.7,23,1013.6,23,NA,0,12.2,23,7.3,23,15,NA,76.6,"",43.9,"",0,"G",NA,"000000"
"6038",32200,99999,2006,"0505",55.1,24,43.8,24,1018.8,24,NA,0,24.9,23,7.1,24,15.9,NA,63,"*",44.2,"*",0.01,"G",NA,"000000"
"6039",32200,99999,2006,"0506",54.3,24,43.5,24,1019.5,24,NA,0,15,23,5.4,24,11.1,NA,66.6,"",39.9,"",0,"G",NA,"000000"
"6040",32200,99999,2006,"0507",53.4,24,49.5,24,1018.5,24,NA,0,5.9,24,4.9,24,15,NA,58.8,"",50.5,"*",0.07,"G",NA,"000000"
"6041",32200,99999,2006,"0508",55.5,24,45.9,24,1015.9,24,NA,0,5,24,13.6,24,20,NA,65.8,"",48.6,"",0.16,"G",NA,"000000"
"6042",32200,99999,2006,"0509",56.4,24,55.2,24,1020.8,24,NA,0,9.3,23,9.6,24,14,NA,68.9,"",47.7,"",0,"G",NA,"000000"
"6043",32200,99999,2006,"0510",54.7,14,45.2,12,1023.3,14,NA,0,16.4,14,8.6,14,11.1,NA,67.3,"*",45.9,"",0,"G",NA,"000000"
"6044",32200,99999,2006,"0511",57.9,24,45.8,24,1019.4,24,NA,0,8.7,23,4.2,24,8,NA,70.9,"",43.7,"",0,"G",NA,"000000"
"6045",32200,99999,2006,"0512",52.6,24,46.9,24,1015.3,24,NA,0,6.8,24,5.7,24,11.1,NA,64,"",45.3,"",0,"G",NA,"000000"
"6046",32200,99999,2006,"0513",46.8,21,38.5,21,1018.6,21,NA,0,28,21,8,21,9.9,NA,50,"",43.2,"*",0.06,"G",NA,"000000"
"6047",32200,99999,2006,"0514",46.7,24,41.5,24,1020.8,24,NA,0,10.9,24,4.5,24,8.9,NA,55,"",35.4,"",0,"G",NA,"000000"
"6048",32200,99999,2006,"0515",54.2,24,52.3,24,1010.6,24,NA,0,5.2,24,2.3,24,6,NA,58.1,"",48.9,"",0.72,"G",NA,"000000"
"6049",32200,99999,2006,"0516",54.7,20,50.9,20,1011.7,20,NA,0,11.4,20,6.1,20,14,NA,63,"",51.3,"",0.41,"G",NA,"000000"
"6050",32200,99999,2006,"0517",57.4,23,50.8,23,1009.2,23,NA,0,17.6,23,7.5,23,12,NA,62.1,"",54.3,"",0,"G",NA,"000000"
"6051",32200,99999,2006,"0518",56,24,46.2,24,997,23,NA,0,16.7,23,15.9,24,22.9,NA,61.7,"",50,"*",0.26,"G",NA,"000000"
"6052",32200,99999,2006,"0519",51.4,24,48.7,24,993.1,23,NA,0,15,24,9.4,24,21,NA,54.3,"",49.3,"*",0.09,"G",NA,"000000"
"6053",32200,99999,2006,"0520",50.8,24,46.6,24,990.8,24,NA,0,18.5,24,5.5,24,13,NA,54.1,"",48.2,"",0.21,"G",NA,"000000"
"6054",32200,99999,2006,"0521",47.4,24,42.1,24,993.8,24,NA,0,21,24,4.5,24,9.9,NA,55.2,"",40.6,"",0.05,"G",NA,"000000"
"6055",32200,99999,2006,"0522",44.8,24,40.7,24,993.7,24,NA,0,19.8,24,7.5,24,13,NA,46.9,"",42.3,"*",0.91,"G",NA,"000000"
"6056",32200,99999,2006,"0523",45.5,24,37.1,24,1007.3,24,NA,0,30.4,24,9.6,24,18.1,NA,54.1,"",35.6,"",0.15,"G",NA,"000000"
"6057",32200,99999,2006,"0524",46.6,24,39.9,24,1008.1,24,NA,0,27.5,24,11.5,24,22,NA,53.1,"",39.7,"",0.12,"G",NA,"000000"
"6058",32200,99999,2006,"0525",47.8,24,40.2,23,1014.9,24,NA,0,25.9,24,6.2,24,15.9,NA,55.9,"",35.6,"",0.12,"G",NA,"000000"
"6059",32200,99999,2006,"0526",51.4,24,47.2,24,1013.3,24,NA,0,16.5,23,5.8,24,15.9,NA,61.2,"",44.2,"",0.02,"G",NA,"000000"
"6060",32200,99999,2006,"0527",53.8,24,48.1,24,1014.6,24,NA,0,19.8,24,11.9,24,19,NA,59.7,"",50.4,"*",0.04,"G",NA,"000000"
"6061",32200,99999,2006,"0528",52.9,24,43.9,24,1017.6,24,NA,0,23.4,24,10.6,24,15,NA,61,"",46.6,"*",0.09,"G",NA,"000000"
"6062",32200,99999,2006,"0529",48,24,39.3,24,1018,24,NA,0,26.5,22,5.2,24,12,NA,56.1,"",41,"",0.01,"G",NA,"000000"
"6063",32200,99999,2006,"0530",48.2,24,35.7,24,1023.1,24,NA,0,36.6,24,4.8,24,11.1,NA,57.7,"",37.8,"",0.04,"G",NA,"000000"
"6064",32200,99999,2006,"0531",49.6,24,40.2,24,1026.9,24,NA,0,27.9,24,3.9,24,11.1,NA,58.5,"",36.3,"",0,"G",NA,"000000"
"6065",32200,99999,2006,"0601",56.2,24,47.5,24,1027.7,24,NA,0,20.9,23,7,24,11.1,NA,65.5,"",50.4,"",0.02,"G",NA,"000000"
"6066",32200,99999,2006,"0602",57.1,24,47.6,24,1030.3,24,NA,0,21.1,24,8.1,24,14,NA,66.7,"",48,"",0,"G",NA,"000000"
"6067",32200,99999,2006,"0603",56.5,24,48.8,24,1030.4,24,NA,0,19.2,24,5.7,24,12,NA,65.5,"",45.9,"",0,"G",NA,"000000"
"6068",32200,99999,2006,"0604",57.6,24,49.2,24,1026.7,24,NA,0,17.4,23,1.7,24,6,NA,65.7,"",47.3,"",0,"G",NA,"000000"
"6069",32200,99999,2006,"0605",58.3,24,51.8,24,1027,24,NA,0,14,24,3.2,24,6,NA,68.4,"",48.7,"",0,"G",NA,"000000"
"6070",32200,99999,2006,"0606",59.8,22,53.1,22,1028.4,22,NA,0,14,22,4.1,22,11.1,NA,70.5,"",47.7,"",0,"G",NA,"000000"
"6071",32200,99999,2006,"0607",60.1,22,54.6,22,1027.6,22,NA,0,9,22,3.3,22,9.9,NA,70.2,"",50,"",0,"G",NA,"000000"
"6072",32200,99999,2006,"0608",61.6,24,56.4,24,1026.8,23,NA,0,7.9,23,2.6,24,8.9,NA,71.1,"",51.8,"",0,"G",NA,"000000"
"6073",32200,99999,2006,"0609",66.3,24,58.8,24,1022.8,24,NA,0,8.7,23,5.1,24,9.9,NA,79.3,"",50.7,"",0,"G",NA,"000000"
"6074",32200,99999,2006,"0610",68.3,24,60.6,24,1017.8,24,NA,0,10.7,24,8.9,24,15.9,NA,81,"",53.4,"",0,"G",NA,"000000"
"6075",32200,99999,2006,"0611",64,24,59.6,24,1019.1,24,NA,0,11.2,24,3.1,24,7,NA,69.3,"",56.3,"*",0,"G",NA,"000000"
"6076",32200,99999,2006,"0612",61.7,24,58.1,24,1017.4,24,NA,0,15.1,24,6.5,24,15,NA,69.1,"",54.9,"",0.11,"G",NA,"000000"
"6077",32200,99999,2006,"0613",58.2,24,53.1,24,1021.3,24,NA,0,17.1,24,7.6,24,12,NA,62.6,"",51.4,"*",0.05,"G",NA,"000000"
"6078",32200,99999,2006,"0614",57.1,23,49.4,23,1024.4,23,NA,0,17,23,3.1,23,9.9,NA,68.9,"",43.5,"",0,"G",NA,"000000"
"6079",32200,99999,2006,"0615",58.4,24,48.8,24,1021.7,24,NA,0,10.4,24,3.7,24,9.9,NA,69.3,"",46.8,"",0,"F",NA,"000000"
"6080",32200,99999,2006,"0616",61.3,24,53.1,24,1019.5,24,NA,0,13.4,24,5.2,24,9.9,NA,67.6,"",55.2,"",0,"G",NA,"000000"
"6081",32200,99999,2006,"0617",62.1,24,54,24,1017.4,24,NA,0,12.2,24,3.7,24,8.9,NA,67.6,"",57.7,"",0,"G",NA,"000000"
"6082",32200,99999,2006,"0618",59.3,24,54,24,1008.7,24,NA,0,13.4,24,3.3,24,11.1,NA,61.9,"",54.9,"",0.03,"G",NA,"000000"
"6083",32200,99999,2006,"0619",58,24,52.5,24,1005.1,24,NA,0,22.5,24,10.5,24,15.9,NA,63.9,"",51.8,"*",0.23,"G",NA,"000000"
"6084",32200,99999,2006,"0620",56,24,47.7,24,1005.7,24,NA,0,21.6,24,11.3,24,21,NA,63.3,"",47.7,"",0,"G",NA,"000000"
"6085",32200,99999,2006,"0621",53.6,24,43.9,24,1000,24,NA,0,15.7,24,18.6,24,23.9,NA,57.7,"",50,"*",0.24,"G",NA,"000000"
"6086",32200,99999,2006,"0622",55.6,24,48.2,24,1006,24,NA,0,24.9,24,14,24,19,NA,63,"",50.4,"",0.15,"G",NA,"000000"
"6087",32200,99999,2006,"0623",54.6,24,46.1,24,1016,24,NA,0,26.4,24,6.1,24,12,NA,61.5,"",47.7,"",0.02,"G",NA,"000000"
"6088",32200,99999,2006,"0624",53.6,24,49,24,1014.7,24,NA,0,13.5,23,2.7,24,7,NA,58.6,"",47.3,"",0,"G",NA,"000000"
"6089",32200,99999,2006,"0625",54.4,24,50.1,24,1017.5,24,NA,0,19.7,24,7,24,13,NA,57.9,"",52.3,"*",0.13,"G",NA,"000000"
"6090",32200,99999,2006,"0626",55.6,24,45.8,24,1020.2,24,NA,0,30.8,24,5.8,24,8.9,NA,61.7,"",50.4,"*",0.02,"G",NA,"000000"
"6091",32200,99999,2006,"0627",54.8,24,48.2,24,1020.7,24,NA,0,17.8,24,3,24,8,NA,64,"",48.4,"",0,"G",NA,"000000"
"6092",32200,99999,2006,"0628",57.4,24,51.9,24,1019.7,24,NA,0,8.1,24,2.7,24,8,NA,68.2,"",44.2,"",0.1,"G",NA,"000000"
"6093",32200,99999,2006,"0629",61.4,24,53.1,24,1020.5,24,NA,0,16.9,24,2.8,24,8,NA,70.2,"",53.4,"",0,"G",NA,"000000"
"6094",32200,99999,2006,"0630",62.4,24,54.6,24,1022.5,24,NA,0,15.7,24,3.4,24,9.9,NA,71.2,"",55.8,"",0,"G",NA,"000000"
"6095",32200,99999,2006,"0701",64.8,24,57.7,24,1023.1,24,NA,0,11.4,24,3.3,24,9.9,NA,76.3,"",52.5,"",0.1,"G",NA,"000000"
"6096",32200,99999,2006,"0702",68.5,24,57.8,24,1020.3,24,NA,0,9.1,24,4.6,24,11.1,NA,83.8,"",56.5,"",0,"G",NA,"000000"
"6097",32200,99999,2006,"0703",66.7,24,57.9,24,1019.9,24,NA,0,9.3,24,6.3,24,9.9,NA,76.3,"",57.4,"",0,"G",NA,"000000"
"6098",32200,99999,2006,"0704",65.3,24,55.1,24,1017.6,24,NA,0,10.7,24,9.2,24,13,NA,77.4,"",56.5,"",0.02,"G",NA,"000000"
"6099",32200,99999,2006,"0705",67.2,23,58.1,23,1013.5,23,NA,0,7.5,23,3.8,23,7,NA,82.8,"",54.5,"",0,"G",NA,"000000"
"6100",32200,99999,2006,"0706",65.8,24,59.5,24,1012.8,24,NA,0,9.9,24,5.1,24,15.9,NA,75.7,"",58.8,"",0.19,"G",NA,"000000"
"6101",32200,99999,2006,"0707",61.5,24,52.2,24,1013.4,24,NA,0,23.3,24,9.9,24,14,NA,67.1,"",59,"*",0.02,"G",NA,"000000"
"6102",32200,99999,2006,"0708",56.9,24,48.7,24,1011.2,24,NA,0,16.8,24,7.4,24,14,NA,62.8,"",53.4,"",0.11,"G",NA,"000000"
"6103",32200,99999,2006,"0709",59.4,24,54.2,24,1004,24,NA,0,18.4,24,10.3,24,15,NA,63.5,"",54.3,"",0.23,"G",NA,"000000"
"6104",32200,99999,2006,"0710",60.2,23,52.7,23,1016.2,23,NA,0,22.1,23,6.7,23,14,NA,69.4,"",48.9,"",0.06,"G",NA,"000000"
"6105",32200,99999,2006,"0711",59.1,22,48.9,22,1021.2,22,NA,0,23.8,22,11.4,22,15.9,NA,64.2,"",52,"",0.08,"G",NA,"000000"
"6106",32200,99999,2006,"0712",59.2,24,53.6,24,1022.4,24,NA,0,14.7,24,8.7,23,14,NA,63.3,"",54.7,"*",0,"G",NA,"000000"
"6107",32200,99999,2006,"0713",57.4,24,46.9,24,1028.9,24,NA,0,18.1,24,3.5,24,8,NA,68.2,"",43.2,"",0.05,"G",NA,"000000"
"6108",32200,99999,2006,"0714",60.8,24,49.2,24,1034.1,24,NA,0,23.1,24,3.9,24,7,NA,72.5,"",46,"",0,"G",NA,"000000"
"6109",32200,99999,2006,"0715",62.7,24,53.5,24,1032.7,24,NA,0,24.7,24,3.8,24,7,NA,77.2,"",48.2,"",0,"G",NA,"000000"
"6110",32200,99999,2006,"0716",63.4,24,55.9,24,1028.8,24,NA,0,19.4,24,3.5,24,8,NA,75.2,"",48.9,"",0,"G",NA,"000000"
"6111",32200,99999,2006,"0717",67.2,24,61.5,24,1026.3,24,NA,0,15.9,24,2.6,24,8,NA,79.3,"",52.7,"",0,"G",NA,"000000"
"6112",32200,99999,2006,"0718",72.8,24,66.6,24,1022,24,NA,0,18.1,24,4,24,11.1,NA,87.8,"",56.1,"",0,"G",NA,"000000"
"6113",32200,99999,2006,"0719",67.7,13,62.7,13,1018.8,13,NA,0,17.2,13,7.8,13,12,NA,88.2,"*",58.1,"",0,"G",NA,"000000"
"6114",32200,99999,2006,"0720",67.7,18,63.5,18,1015.7,18,NA,0,7,18,7.2,18,12,NA,77.5,"",59.5,"*",0,"E",NA,"000000"
"6115",32200,99999,2006,"0721",67.4,24,64.1,24,1018.3,24,NA,0,8.4,24,4.2,24,11.1,NA,74.5,"",61,"",0.01,"G",NA,"000000"
"6116",32200,99999,2006,"0722",67.8,24,64.4,24,1015.7,24,NA,0,9.8,24,2,24,6,NA,78.6,"",59.4,"",0,"G",NA,"000000"
"6117",32200,99999,2006,"0723",65.4,23,61.9,23,1017.1,23,NA,0,14.5,23,6,23,12,NA,71.2,"",60.1,"",0,"G",NA,"000000"
"6118",32200,99999,2006,"0724",65.5,24,57.8,24,1020.8,24,NA,0,19.4,24,3.7,24,8,NA,75.2,"",54.7,"",0,"G",NA,"000000"
"6119",32200,99999,2006,"0725",72,24,56.8,24,1017.7,24,NA,0,13.4,22,4.3,24,11.1,NA,86.7,"",54.9,"",0,"G",NA,"000000"
"6120",32200,99999,2006,"0726",70.5,24,59.3,24,1016,24,NA,0,13.9,24,5.1,24,12,NA,77.9,"",62.1,"*",0,"G",NA,"000000"
"6121",32200,99999,2006,"0727",66.2,24,57.8,24,1015.5,23,NA,0,17.3,24,4,24,9.9,NA,74.7,"",58.3,"",0,"G",NA,"000000"
"6122",32200,99999,2006,"0728",65.3,23,56.8,23,1013.1,23,NA,0,17.4,23,2.9,23,8,NA,75.6,"",52.9,"",0,"G",NA,"000000"
"6123",32200,99999,2006,"0729",66.5,23,58.9,23,1005.7,23,NA,0,12.3,23,4.6,23,8.9,NA,77.2,"",58.6,"",0,"G",NA,"000000"
"6124",32200,99999,2006,"0730",64.1,23,52.2,23,1005.4,23,NA,0,21.6,23,9.2,23,15.9,NA,71.2,"",59,"",0.03,"G",NA,"000000"
"6125",32200,99999,2006,"0731",61.2,24,53.6,24,1003.3,24,NA,0,15.7,24,9.6,24,18.1,NA,68,"",56.5,"",0.2,"G",NA,"000000"
"6126",32200,99999,2006,"0801",57.4,24,54.1,24,1001.5,24,NA,0,14.8,24,4.2,24,9.9,NA,63.3,"",52.7,"",0.1,"G",NA,"000000"
